,image_doc_id,user_doc_id,amount_dist,vendor_name_dist,vendor_address_dist,date_dist,amount_img,amount_user,date_img,date_user,vendor_address_img,vendor_address_user,vendor_name_img,vendor_name_user,sum
424,00d0507143553,00d0989196649,,,10.678027153015137,8.6359224319458,,2.12,01/06/2018,2018-2-1,"17, JALAN PERHAS 1/7, BANDAR BARU PERHAS JAYA. 81750, MASAI","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
425,00d0334664099,00d0989196649,,,13.382941246032715,8.029535293579102,,2.12,18-03-2018,2018-2-1,"HQ: 7, JIn SS21/34, 47400 PJ","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
426,00d0542888628,00d0989196649,,17.25067138671875,11.493025779724121,13.8568754196167,,2.12,24-01-16,2018-2-1,"LOT P.T. 33498, BATU 4 JALAN KAPAR, MUKIM KAPAR $2100 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART 5/8,SYARIKAT PERNIAGAAN GIN KEE,
427,00d0721665358,00d0989196649,,8.747294425964355,,16.127178192138672,,2.12,eART,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Lia bali PoguRri & ents Sind,SYARIKAT PERNIAGAAN GIN KEE,
428,00d0610473999,00d0989196649,,15.566646575927734,10.122150421142578,8.8776273727417,,2.12,17/01/2018,2018-2-1,"NO, 53, JALAN BESAR, 45600 BATANG BERJUNTAI SELANGOR DARUL EHSAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HENG STATIONERY & BOOKS,SYARIKAT PERNIAGAAN GIN KEE,
429,00d0375035482,00d0989196649,,,11.41668701171875,9.519813537597656,,2.12,09/04/2018,2018-2-1,"No: G3, Bik G, Jin PJU 1A/3, Ara Damansara, 47301 Petaling Jaya, Selangor Darul Ehsan |","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
430,00d0976572552,00d0989196649,,11.187889099121094,11.396575927734375,11.238409996032715,,2.12,4/02/2017,2018-2-1,"4-20, Jalan Ria 25/62 Taman Sri Nuda Seksyen 25, 40400 Shah Alam Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HYDIN MART SRI MUDA,SYARIKAT PERNIAGAAN GIN KEE,
431,00d0326687304,00d0989196649,,14.56857681274414,,11.045025825500488,,2.12,28/12/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
432,00d0527382713,00d0989196649,,,1.652890920639038,8.575888633728027,,2.12,02/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
433,00d0183401385,00d0989196649,,,11.396015167236328,11.970369338989258,,2.12,10/03/2078,2018-2-1,JALAN PERMAS UTARA 4 PERMAS JAYA 81750 MASAI JOHOR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
434,00d0757215171,00d0989196649,,,,9.158353805541992,,2.12,17/04/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
435,00d0992302099,00d0989196649,,10.812788963317871,11.02439022064209,9.920888900756836,,2.12,22 Jun 2018,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
436,00d0881334709,00d0989196649,,,,8.714278221130371,,2.12,18/01/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
437,00d0266548523,00d0989196649,,12.395124435424805,16.064210891723633,14.2813720703125,,2.12,09/08/17,2018-2-1,No 2A 8) henrete Sy n,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HANDEL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
438,00d0742987288,00d0989196649,,14.56857681274414,,12.171391487121582,,2.12,22/05/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/x 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
439,00d0259127407,00d0989196649,,,10.70335578918457,11.133960723876953,,2.12,21/02/18,2018-2-1,176 JLN SUNGET BESI 57100 KUALA LUMPUR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
440,00d0877220068,00d0989196649,,,11.360644340515137,12.058259010314941,,2.12,15/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
441,00d0877220068,00d0989196649,,,11.360644340515137,12.058259010314941,,2.12,15/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
442,00d0308915412,00d0989196649,,,,9.404252052307129,,2.12,27/05/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
443,00d0282395578,00d0989196649,,16.042173385620117,,11.835808753967285,,2.12,19/07/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",STATIONERY SHOP 3,SYARIKAT PERNIAGAAN GIN KEE,
444,00d0892499515,00d0989196649,,14.372708320617676,12.141202926635742,10.613574981689453,,2.12,01-03-18,2018-2-1,"NO.50 , JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HARDWARE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
445,00d0678037496,00d0989196649,,11.174450874328613,12.658369064331055,13.322428703308105,,2.12,20/10/2016,2018-2-1,"Lot NO : 20, Level UG1, Publika Solaris Dutamas. No 1, Jalan Dutamas, 50480 KL","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Q EDEN IMPRESSION SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
446,00d0715617779,00d0989196649,,,,9.40289306640625,,2.12,27/06/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
447,00d0553233477,00d0989196649,,,12.522174835205078,8.841327667236328,,2.12,18/02/2018,2018-2-1,"A-16-1, Tower A, Northpoint Office, Mid Valley City, No1, Madan Syed Putra Utara Kuala Lumpur Malaysia","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
448,00d0862918541,00d0989196649,,,9.798885345458984,8.883587837219238,,2.12,30-04-2018,2018-2-1,"M4-A-8, JALAN PANDAH INDAH 4/1A, PANDAH INDAH, 65100 KUALA LUMPUR. TEL:012-2673122 /","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
449,00d0570374781,00d0989196649,,11.972021102905273,9.559799194335938,9.575815200805664,,2.12,12/04/2018,2018-2-1,"SRD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,
450,00d0664097059,00d0989196649,,15.462634086608887,11.676390647888184,11.089861869812012,,2.12,11/12/2017,2018-2-1,"Nol, Lebuh Bandar Utama,47800 P.Jaya","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BOOKSTORES SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
451,00d0489061247,00d0989196649,,,10.01314640045166,8.499931335449219,,2.12,14/05/2018,2018-2-1,"22A-1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
452,00d0504725741,00d0989196649,,12.434182167053223,11.306384086608887,8.906013488769531,,2.12,06/02/2018,2018-2-1,"NO.17, 18 & 41, JALAN BESAR, 39100 BRINCHANG,, - CAMERON HIGHLANDS, PAHANG : |","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SINNATHAMBY HOLDINGS SON. Gti.,SYARIKAT PERNIAGAAN GIN KEE,
453,00d0564199588,00d0989196649,,15.80617904663086,13.47904109954834,11.738066673278809,,2.12,25/12/2017,2018-2-1,"(SETIA ALAM) SUN BHis NO. 17-6, TAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HAR LW ORE ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
454,00d0564199588,00d0989196649,,15.80617904663086,14.911232948303223,11.738066673278809,,2.12,25/12/2017,2018-2-1,"UK, LAH SEKS W Uise hor 8 ‘SHAH ALO","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HAR LW ORE ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
455,00d0547495073,00d0989196649,,,,9.062715530395508,,2.12,18/06/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
456,00d0723945064,00d0989196649,,15.323187828063965,11.572129249572754,8.932551383972168,,2.12,29/03/2018,2018-2-1,"UNIT L1-044B, VIVACITY MEGAMALL, JALAN WAN ALHI, 93350 KUCHING, SARAWAK 451 [0 :","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",CITY (TONYMOLY SHOP,SYARIKAT PERNIAGAAN GIN KEE,
457,00d0784934925,00d0989196649,,,10.818446159362793,8.242355346679688,,2.12,14/01/2018,2018-2-1,"Level G2, Block D1, Solaris Outamas., No. 1, Jalan Dutamas 1, . 90480 Kuala Lumpur.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
458,00d0784934925,00d0989196649,,,10.818446159362793,8.242355346679688,,2.12,14/01/2018,2018-2-1,"Level G2, Block D1, Solaris Outamas., No. 1, Jalan Dutamas 1, . 90480 Kuala Lumpur.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
459,00d0388190762,00d0989196649,,,11.369577407836914,11.618651390075684,,2.12,21/10/2017,2018-2-1,"No.bot 24, Batu ti Kampung Tato, Uiang Balakong, 43200 Cheras, Sel","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
460,00d0408017404,00d0989196649,,,11.835755348205566,12.132743835449219,,2.12,15/06/2017,2018-2-1,"17-6, JALAN SETIA INUAH X) UL3/X, SETIA BLAH SEKSYEN 13, 46176 SHAH","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
461,00d0145054354,00d0989196649,,,13.484189987182617,11.089861869812012,,2.12,11/12/2017,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40 420 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
462,00d0347606159,00d0989196649,,,,10.135241508483887,,2.12,29-10-2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
463,00d0977582300,00d0989196649,,11.972021102905273,9.6525297164917,9.06424331665039,,2.12,09/02/2018,2018-2-1,"SRD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURT CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,
464,00d0817657245,00d0989196649,,14.56857681274414,,11.096850395202637,,2.12,31/10/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
465,00d0180967427,00d0989196649,,,,15.084041595458984,,2.12,05,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
466,00d0402998841,00d0989196649,,,10.64794921875,13.383463859558105,,2.12,06-05-,2018-2-1,"No.2, Jalan Temenagung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
467,00d0911031443,00d0989196649,,,14.440874099731445,12.804291725158691,,2.12,10-04-2016,2018-2-1,LOT PTD 101051 Jalan Permas 10/10,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
468,00d0911031443,00d0989196649,,,12.160468101501465,12.804291725158691,,2.12,10-04-2016,2018-2-1,"81750 Masai, Johor ee ee ee ey","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
469,00d0533588228,00d0989196649,,10.172797203063965,12.293323516845703,8.253009796142578,,2.12,14/03/2018,2018-2-1,"NO 19-G&19-1&19-2 JALAN TASIK UTAMA 4, MEDAN NIAGA TASIK DAMA!","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PINTAR SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
470,00d0724139826,00d0989196649,,,10.195079803466797,8.8776273727417,,2.12,17/01/2018,2018-2-1,"NO 1&3, Jalan Wangsa Delima 12, Wangsa Link, Wangsa Maju, 53300 Kuala Lumpur","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
471,00d0355426817,00d0989196649,,11.630544662475586,13.446617126464844,8.980213165283203,,2.12,13/04/2018,2018-2-1,"95, Beach Road, 10300 Penang. 10400 Penang.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& MARKETING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
472,00d0997573916,00d0989196649,,,11.906489372253418,12.246131896972656,,2.12,15/Apr/2017,2018-2-1,"Subang Perdana, {p 40150 Shan Alam, Selangor D.&.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
473,00d0472591457,00d0989196649,,,9.994805335998535,9.188450813293457,,2.12,17/06/2018,2018-2-1,"No.29M, Jalan Dinar G U3/G, Seksyen U3, Subang Perdana, 40150 Shah Alam","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
474,00d0403823907,00d0989196649,,,14.260995864868164,12.76231861114502,,2.12,04-227,2018-2-1,"216, Macalister Road, 10400 Penang. 18400 Penang.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
475,00d0403823907,00d0989196649,,,14.260995864868164,9.659730911254883,,2.12,20/06/2018,2018-2-1,"216, Macalister Road, 10400 Penang. 18400 Penang.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
476,00d0403823907,00d0989196649,,,14.260995864868164,9.659730911254883,,2.12,20/06/2018,2018-2-1,"216, Macalister Road, 10400 Penang. 18400 Penang.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
477,00d0339705365,00d0989196649,,,12.827205657958984,11.861037254333496,,2.12,30/05/2017,2018-2-1,JALAN MANIS 4 TAMAN SEGAR 56100 KL,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
478,00d0510871247,00d0989196649,,,,11.331819534301758,,2.12,63/03/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
479,00d0437873955,00d0989196649,,,10.651372909545898,8.730583190917969,,2.12,10-03-2018,2018-2-1,"78, JALAN SS21/62, DAMANSARA UTAMA, 47400 PETALING JAYA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
480,00d0571602960,00d0989196649,,14.650469779968262,13.468417167663574,11.70853328704834,,2.12,27/04/18,2018-2-1,"No.12, Jalan Permas Jaya 10, Bandar Baru Permas Jaya, $1750 Masai Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",DOMINO'S PI2@Za,SYARIKAT PERNIAGAAN GIN KEE,
481,00d0164203891,00d0989196649,,,15.069275856018066,9.669675827026367,,2.12,10/06/2018,2018-2-1,"15, 565R CHEK HUP ZINI","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
482,00d0930697230,00d0989196649,,,11.944901466369629,13.094902038574219,,2.12,05 May 18,2018-2-1,"No,35, Jalan Kebudayaan 8, Taman University,81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
483,00d0930697230,00d0989196649,,,11.944901466369629,13.094902038574219,,2.12,05 May 18,2018-2-1,"No,35, Jalan Kebudayaan 8, Taman University,81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
484,00d0583684114,00d0989196649,,15.381274223327637,12.054823875427246,9.244197845458984,,2.12,24/06/2018,2018-2-1,"Level 6, Bangunan TH, Damansara Uptown Ho.3, Jalan $$21/99,47400 Petaling Jaya 56 langor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& 00 gerbang Alaf Restaurants Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,
485,00d0103738916,00d0989196649,,14.816696166992188,,11.43503475189209,,2.12,12-02-2618,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SEVEN CASH & CARRY SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
486,00d0534693438,00d0989196649,,,,14.0258150100708,,2.12,64-05-2013,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
487,00d0201738305,00d0989196649,,14.095969200134277,11.62497615814209,9.291450500488281,,2.12,10/03/2018,2018-2-1,"Level 6, Bangunan TH, Damansara Ustown No.3, Jalan $821/39,47400 Petaling Java","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Gerbang Alaf Restaurants Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,
488,00d0870184164,00d0989196649,,10.812788963317871,11.02439022064209,10.260185241699219,,2.12,09 Jun 2018,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
489,00d0831136284,00d0989196649,,15.382884979248047,,8.762289047241211,,2.12,02/02/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SLF CASH & CARRY,SYARIKAT PERNIAGAAN GIN KEE,
490,00d0840498429,00d0989196649,,17.766582489013672,12.969907760620117,11.15688705444336,,2.12,13/12/2017,2018-2-1,"17-6, SAAN SETIA INAH Meee uta/x, SETIA ALAN, SEKSYEN 13, 40170 SHAH Lai,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Bae eats ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
491,00d0711624382,00d0989196649,,,12.011451721191406,7.768553733825684,,2.12,21-03-2018,2018-2-1,"LEVEL 1 THE MINES MALL SERDANG SRI KEMBANGAN, 43300 SELANGOR DARUL EHSAN.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
492,00d0390662905,00d0989196649,,,10.884742736816406,10.746099472045898,,2.12,12/03/18,2018-2-1,"Lot 6, Jalan Batai, Plaza Batai, Damansara Heights 50490, Kuala Lumpur T","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
493,00d0764855917,00d0989196649,,,8.981297492980957,11.25806999206543,,2.12,20/12/2017,2018-2-1,"No: 28, JALAN ASTANA 1C, BANDAR BUKTT RAJA, 41050 KLANG SELANGOR D.E, MALAYSIA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
494,00d0426803895,00d0989196649,,11.683629989624023,11.868881225585938,8.85240650177002,,2.12,19/03/2018,2018-2-1,"12, JALAN BUNGA TANJUNG, 2/16 SEKSYEN 2, 40000 SHAH ALAM, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SENG PAPER SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
495,00d0594663786,00d0989196649,,,12.27812671661377,14.912934303283691,,2.12,01/05/16,2018-2-1,"Lot LG 26, Subang Parade No.5, Jalan $516/1 47500 Subang Jaya, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
496,00d0100894168,00d0989196649,,13.526190757751465,9.81203556060791,9.036828994750977,,2.12,11/05/2018,2018-2-1,"BRD FLR, AEON TAMAN MALURI St JLN JEJAKA, TAMAN MALURI CHERAS, 59100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",TEFAL COMFORT M ~ {,SYARIKAT PERNIAGAAN GIN KEE,
497,00d0233173701,00d0989196649,,,10.923166275024414,9.189414024353027,,2.12,18/04/2018,2018-2-1,"No.1, Jin Puteri 1/4, Bandar Puteri, 47100 Puchong, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
498,00d0694627982,00d0989196649,,16.390056610107422,11.788647651672363,12.534565925598145,,2.12,22/03/2078,2018-2-1,"33-G JALAN MAJU 3/1 TAMAN LEMBAH MAJU CHERAS, 56100 KL.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",KHE ELECTRICAL TRADING,SYARIKAT PERNIAGAAN GIN KEE,
499,00d0206414354,00d0989196649,,4.64531946182251,4.636984825134277,10.965218544006348,,2.12,02/12/2017,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, §3200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PERNIAGAAN GIN KEE,SYARIKAT PERNIAGAAN GIN KEE,
500,00d0989196649,00d0989196649,,,1.652890920639038,8.575888633728027,,2.12,02/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
501,00d0738014969,00d0989196649,,18.480491638183594,13.025015830993652,9.010262489318848,,2.12,03/03/2018,2018-2-1,"109, 8821/14, DAMANSARA UTAMA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BISTRO & CAFE,SYARIKAT PERNIAGAAN GIN KEE,
502,00d0835959293,00d0989196649,,,,8.582438468933105,,2.12,23/03/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
503,00d0710387537,00d0989196649,,,11.29965877532959,14.686891555786133,,2.12,y=,2018-2-1,"NO.41, JALAN SERI BINTANG 2 TAMAN SRI BINTANG, 52100 KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
504,00d0511840834,00d0989196649,,10.981215476989746,12.004751205444336,13.585737228393555,,2.12,17,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",. D.I.Y. SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
505,00d0453489586,00d0989196649,,,10.339183807373047,8.680018424987793,,2.12,22/04/2018,2018-2-1,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
506,00d0166829801,00d0989196649,,,10.695181846618652,8.862615585327148,,2.12,06/03/2018,2018-2-1,"75, JALAN SS 22/19, DAMANSARA JAYA, 47400 PJ","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
507,00d0417300467,00d0989196649,,,10.78482723236084,8.82828140258789,,2.12,02/03/2018,2018-2-1,"9, JALAN SUBANG JASA 3, 40150 SHAH ALAM, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
508,00d0212522180,00d0989196649,,15.406987190246582,11.088468551635742,9.139715194702148,,2.12,12/02/2018,2018-2-1,"NO. 3, JALAN BESAR, 45800 BATANG BERJUNTAI SELANGOR DARUt EHSAN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HENG STATIONERY § BOOKS,SYARIKAT PERNIAGAAN GIN KEE,
